time,header_stamp_secs,header_stamp_nsecs,header_frame_id,status_header_stamp_secs,status_header_stamp_nsecs,status_header_frame_id,status_satellites_used,status_satellites_visible,status_status,status_motion_source,status_orientation_source,status_position_source,latitude,longitude,altitude,track,speed,climb,pitch,roll,dip,time,gdop,pdop,hdop,vdop,tdop,err,err_horz,err_vert,err_track,err_speed,err_climb,err_time,err_pitch,err_roll,err_dip,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
2026/02/13 16:09:34.886049751,186,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729092211594,37.69144150595706,150.20699820388108,-0.022907238008964617,0.999244970258827,0.022753252173086238,0.0,0.0,0.0,2026/02/13 16:09:34.886049751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:34.992732224,186,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729090793088,37.69144310212541,150.20700638741255,-0.011967091955992389,0.999841364518711,0.012190206429231205,0.0,0.0,0.0,2026/02/13 16:09:34.992732224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:35.99901835,186,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729089372805,37.6914446984736,150.2068928014487,-0.022268170775204238,0.9999883328426332,-0.029455689619880127,0.0,0.0,0.0,2026/02/13 16:09:35.99901835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:35.207793964,187,0,gnss_link,0,0,,0,0,20,0,0,1,55.86729088028003,37.69144629464395,150.20695245079696,-0.021509007762761163,0.9993785633516253,0.021888600524736682,0.0,0.0,0.0,2026/02/13 16:09:35.207793964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:35.310557428,187,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290865724996,37.691447890689076,150.2068544132635,-0.00668419893139834,0.9986366972941821,0.03857015127568874,0.0,0.0,0.0,2026/02/13 16:09:35.310557428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:35.416090264,187,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729085187725,37.691449486916305,150.20686540286988,-0.0251708916079564,0.9999370501079605,-0.027954299433344626,0.0,0.0,0.0,2026/02/13 16:09:35.416090264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:35.544246102,187,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729083851464,37.691451083095195,150.20698769390583,-0.014236624281387101,0.9998249228055915,-0.009799634347755999,0.0,0.0,0.0,2026/02/13 16:09:35.544246102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:35.652517242,187,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290824678825,37.691452679170204,150.20679862517864,-0.01477182767198196,0.9979400849056352,0.018040314304253378,0.0,0.0,0.0,2026/02/13 16:09:35.652517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:35.763162148,187,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729081011863,37.69145427543165,150.2068378282711,-0.020916121589742598,0.9993772354020523,-0.03145850916539936,0.0,0.0,0.0,2026/02/13 16:09:35.763162148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:35.901566379,187,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290796560766,37.69145587149381,150.20700165256858,-0.022189980592333795,0.9999210403346892,-0.0008214081833053106,0.0,0.0,0.0,2026/02/13 16:09:35.901566379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:36.10779645,187,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290783459474,37.69145746776173,150.20679525937885,0.007848465976075145,0.999222074766835,0.011313201430132048,0.0,0.0,0.0,2026/02/13 16:09:36.10779645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:36.121754154,187,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729076869786,37.69145906400949,150.20693623553962,-0.017774242212647808,0.9997811822942179,-0.01992241226715776,0.0,0.0,0.0,2026/02/13 16:09:36.121754154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:36.233921162,187,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729075469675,37.69146066015699,150.2069911165163,-0.021173987834461346,0.9998902953820642,0.006554308796073868,0.0,0.0,0.0,2026/02/13 16:09:36.233921162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:36.344511583,188,0,gnss_link,0,0,,0,0,20,0,0,1,55.86729074179916,37.691462256430256,150.20678874570876,0.01018090667653709,0.9996686406150662,0.003298516963443715,0.0,0.0,0.0,2026/02/13 16:09:36.344511583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:36.461675063,188,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672907269466,37.691463852586764,150.2069958606735,-0.013302924242116567,0.9998772687337572,0.008643174866640022,0.0,0.0,0.0,2026/02/13 16:09:36.461675063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:36.570224148,188,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729071299193,37.6914654486991,150.20697039738297,-0.027080417962552714,0.9997229489847251,-0.00305421224218142,0.0,0.0,0.0,2026/02/13 16:09:36.570224148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:36.679630989,188,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729069960937,37.69146704504741,150.2068936228752,0.0015039532788429085,0.9996955073333513,0.008674600562900002,0.0,0.0,0.0,2026/02/13 16:09:36.679630989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:36.792912656,188,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729068499804,37.69146864113797,150.2068479321897,0.0044068901746779155,0.9989772163293609,0.022374450556121445,0.0,0.0,0.0,2026/02/13 16:09:36.792912656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:36.909237484,188,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290671101166,37.69147023731607,150.20695301517844,-0.02837673432102249,0.9998084288177771,-0.011057232060666219,0.0,0.0,0.0,2026/02/13 16:09:36.909237484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.17424960,188,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729065750811,37.69147183358283,150.20696695987135,-0.012310863000990428,0.9999734859206146,-0.01764915765050549,0.0,0.0,0.0,2026/02/13 16:09:37.17424960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.116762489,188,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729064274164,37.69147342980872,150.20666188560426,-0.017130700545537562,0.9988475197744769,-0.04781521363267592,0.0,0.0,0.0,2026/02/13 16:09:37.116762489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.235807796,188,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729062924039,37.69147502595505,150.20695657096803,-0.022986675922452713,0.9998304047138379,-0.004385171558155836,0.0,0.0,0.0,2026/02/13 16:09:37.235807796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.355765978,188,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729061534241,37.691476622062254,150.20699393283576,-0.009853527546356067,0.9998596134331634,0.014208366922960059,0.0,0.0,0.0,2026/02/13 16:09:37.355765978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.449982983,189,0,gnss_link,0,0,,0,0,20,0,0,1,55.8672906009634,37.6914782181711,150.2067557796836,0.00905924836422839,0.9985005637873895,0.029728418405821876,0.0,0.0,0.0,2026/02/13 16:09:37.449982983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.554412910,189,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672905871124,37.69147981435406,150.20695410482585,-0.024241542909761826,0.9999641745022013,-0.012909177086734669,0.0,0.0,0.0,2026/02/13 16:09:37.554412910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.663737949,189,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290573337435,37.691481410444005,150.20696119219065,-0.01846598888598758,0.999411856655074,0.027779161136559906,0.0,0.0,0.0,2026/02/13 16:09:37.663737949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.763061838,189,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729055916566,37.6914830067936,150.20676750410348,0.009475893204108434,0.9990636253178494,0.02251737249325196,0.0,0.0,0.0,2026/02/13 16:09:37.763061838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.875095084,189,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729054509007,37.69148460285173,150.2069521136582,-0.013791269024841419,0.9995537883796852,0.012791031034185905,0.0,0.0,0.0,2026/02/13 16:09:37.875095084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:37.980227177,189,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672905314963,37.691486199034514,150.20695107616484,-0.02249258777153402,0.9991479104256126,0.026436214156113875,0.0,0.0,0.0,2026/02/13 16:09:37.980227177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:38.90193984,189,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729051742759,37.69148779525603,150.2067806655541,-0.01008277442836598,0.9994210481145392,-0.03589252581899285,0.0,0.0,0.0,2026/02/13 16:09:38.90193984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:38.194085224,189,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729050292066,37.69148939140029,150.20689991209656,-0.022244154992280635,0.9999751745258371,-0.027053720589551876,0.0,0.0,0.0,2026/02/13 16:09:38.194085224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:38.301088561,189,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290489750424,37.69149098754336,150.20695436932147,-0.024747133859959573,0.9990443499262349,0.021482983893856056,0.0,0.0,0.0,2026/02/13 16:09:38.301088561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:38.407004024,189,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290475409895,37.69149258376549,150.20694697275758,-0.012729582776563938,0.9999924350139946,-0.021960221199252714,0.0,0.0,0.0,2026/02/13 16:09:38.407004024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:38.514714142,190,0,gnss_link,0,0,,0,0,20,0,0,1,55.86729046104878,37.691494179846906,150.20687223318964,-0.01768376190597828,0.9995441866797832,-0.019303683573797567,0.0,0.0,0.0,2026/02/13 16:09:38.514714142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:38.621366260,190,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729044778007,37.69149577605684,150.20697885099798,-0.023302542482282154,0.9993064251743493,0.017752213374835093,0.0,0.0,0.0,2026/02/13 16:09:38.621366260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:38.751204147,190,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672904334935,37.6914973722835,150.20700253453106,-0.01022092558248255,0.9997537232189654,0.008448642842358503,0.0,0.0,0.0,2026/02/13 16:09:38.751204147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:38.856538396,190,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729041899961,37.691498968547485,150.2068360541016,-0.02234876688847736,0.999994986606656,-0.03661826663325487,0.0,0.0,0.0,2026/02/13 16:09:38.856538396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:38.962549109,190,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290405627124,37.691500564727164,150.20699463039637,-0.022512597048955023,0.9995199623714233,0.013736642087446781,0.0,0.0,0.0,2026/02/13 16:09:38.962549109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:39.92230865,190,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290391130595,37.69150216082478,150.20690825302154,-0.012686585042661932,0.9991107043550141,0.03870067425997234,0.0,0.0,0.0,2026/02/13 16:09:39.92230865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:39.198429506,190,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729037676989,37.69150375706246,150.20680136047304,-0.021996529679145286,0.9997763639532793,-0.026942262000493895,0.0,0.0,0.0,2026/02/13 16:09:39.198429506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:39.302624598,190,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290363156485,37.69150535316235,150.20697933714837,-0.017246773942150143,0.9999357992378681,-0.01219811238315908,0.0,0.0,0.0,2026/02/13 16:09:39.302624598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:39.409575312,190,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729034966527,37.691506949354036,150.2067553596571,0.013662085419556163,0.9993588331025561,0.007792305597477377,0.0,0.0,0.0,2026/02/13 16:09:39.409575312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:39.544850515,190,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290334602245,37.69150854559002,150.20682966895401,-0.022457684839996953,0.9998148018529526,-0.03463055204543467,0.0,0.0,0.0,2026/02/13 16:09:39.544850515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:39.656050003,191,0,gnss_link,0,0,,0,0,20,0,0,1,55.867290320847204,37.691510141656885,150.20698640216142,-0.028129567616323223,0.9998216189033688,-0.007575460092793296,0.0,0.0,0.0,2026/02/13 16:09:39.656050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:39.770319511,191,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729030738799,37.691511737922156,150.20684314705431,-0.02046259317323297,0.9981077370332857,0.050417445836920254,0.0,0.0,0.0,2026/02/13 16:09:39.770319511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:39.880479590,191,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729029279249,37.691513334095205,150.20692967809737,-0.011874854801828224,0.9998175931932026,-0.013689433261767154,0.0,0.0,0.0,2026/02/13 16:09:39.880479590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:39.997052607,191,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672902785082,37.691514930267246,150.2069750269875,-0.02124700783227046,0.9997473553322868,-0.004509368006086834,0.0,0.0,0.0,2026/02/13 16:09:39.997052607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:40.109252170,191,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729026537357,37.69151652660515,150.20688795857131,-0.02073844278333613,0.998115197427015,0.04727821011980809,0.0,0.0,0.0,2026/02/13 16:09:40.109252170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:40.249733757,191,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290250643705,37.691518122741414,150.2069916361943,-0.013622948604146186,0.9998520216916564,0.011340874077909983,0.0,0.0,0.0,2026/02/13 16:09:40.249733757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:40.397050914,191,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729023647863,37.69151971888421,150.20694589894265,-0.021066920810692166,0.999538156686835,-0.005102429676802235,0.0,0.0,0.0,2026/02/13 16:09:40.397050914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:40.541725249,191,700000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290223142724,37.69152131514516,150.206902240403,0.000978460253051603,0.9997766333705239,0.003142473132937409,0.0,0.0,0.0,2026/02/13 16:09:40.541725249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:40.644331853,191,800000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672902087046,37.69152291119054,150.20688930898905,0.003828251687787315,0.9993570604169076,0.01630285093063969,0.0,0.0,0.0,2026/02/13 16:09:40.644331853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:40.772985118,191,900000000,gnss_link,0,0,,0,0,20,0,0,1,55.8672901945683,37.691524507408765,150.20691634342074,-0.026672674640898963,1.0011716638681505,-0.016791196737737112,0.0,0.0,0.0,2026/02/13 16:09:40.772985118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:40.877223823,192,0,gnss_link,0,0,,0,0,20,0,0,1,55.86729018069216,37.69152610349255,150.20697712991387,-0.013364755972125308,0.9997998350511877,-0.009599613855469504,0.0,0.0,0.0,2026/02/13 16:09:40.877223823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:40.984581274,192,100000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290166213806,37.69152769967949,150.20673435274512,0.007244376270421652,0.998283574436655,0.03465015105963562,0.0,0.0,0.0,2026/02/13 16:09:40.984581274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:41.79949547,192,200000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290152413666,37.691529295952044,150.20691581536084,-0.028068744811162602,0.9998183991248281,-0.020797005739621597,0.0,0.0,0.0,2026/02/13 16:09:41.79949547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:41.200238828,192,300000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290138576756,37.691530892161985,150.20700578112155,-0.01537769276761892,0.9998929851015254,0.014011428279815651,0.0,0.0,0.0,2026/02/13 16:09:41.200238828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:41.308297413,192,400000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729012406917,37.69153248825545,150.2066975189373,0.008851904341564106,0.99819051978262,0.03267604585384325,0.0,0.0,0.0,2026/02/13 16:09:41.308297413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:41.411234722,192,500000000,gnss_link,0,0,,0,0,20,0,0,1,55.86729011021046,37.691534084436675,150.20694891456515,-0.02301866253965113,0.9999615280527804,-0.01709169980616932,0.0,0.0,0.0,2026/02/13 16:09:41.411234722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
2026/02/13 16:09:41.519780589,192,600000000,gnss_link,0,0,,0,0,20,0,0,1,55.867290096597145,37.691535680477564,150.2069837031886,-0.022937820114114337,0.9993480627201563,0.021041556809397153,0.0,0.0,0.0,2026/02/13 16:09:41.519780589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.36,2
