time,header_stamp_secs,header_stamp_nsecs,header_frame_id,twist_twist_linear_x,twist_twist_linear_y,twist_twist_linear_z,twist_twist_angular_x,twist_twist_angular_y,twist_twist_angular_z,twist_covariance_0,twist_covariance_1,twist_covariance_2,twist_covariance_3,twist_covariance_4,twist_covariance_5,twist_covariance_6,twist_covariance_7,twist_covariance_8,twist_covariance_9,twist_covariance_10,twist_covariance_11,twist_covariance_12,twist_covariance_13,twist_covariance_14,twist_covariance_15,twist_covariance_16,twist_covariance_17,twist_covariance_18,twist_covariance_19,twist_covariance_20,twist_covariance_21,twist_covariance_22,twist_covariance_23,twist_covariance_24,twist_covariance_25,twist_covariance_26,twist_covariance_27,twist_covariance_28,twist_covariance_29,twist_covariance_30,twist_covariance_31,twist_covariance_32,twist_covariance_33,twist_covariance_34,twist_covariance_35
2026/02/13 16:07:59.620430442,138,0,gnss_link,-0.04039364211940929,0.8544371329499845,-0.03639584713168048,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:07:59.808677797,138,100000000,gnss_link,-0.04280143644348389,0.9097329170586272,-0.0031764540354774985,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:00.12757546,138,200000000,gnss_link,-0.043558372553565,0.905960831671578,-0.0033544161040378628,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:00.185479441,138,300000000,gnss_link,-0.0461823052157262,0.960782960305341,0.012435913471769887,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:00.343514010,138,400000000,gnss_link,-0.04493709511765292,0.9166985072850002,-0.024990560694941183,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:00.519558785,138,500000000,gnss_link,-0.04753565385585136,0.9574510946484451,-0.0023734215315133395,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:00.687141565,138,600000000,gnss_link,-0.04778547276114326,0.954113288579368,0.006871350350061479,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:00.849457514,138,700000000,gnss_link,-0.04995533431020979,0.9939111503691533,0.02783255144187596,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:01.16284844,138,800000000,gnss_link,-0.05108948472709958,0.9994057692052214,-0.006319578306326416,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:01.203966049,138,900000000,gnss_link,-0.054177512534584166,1.050494255914134,0.04122455395083892,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:01.382123888,139,0,gnss_link,-0.0558448938716495,1.0796136936062806,-0.03156936344906019,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:01.539685629,139,100000000,gnss_link,-0.060043607315138886,1.1444230508328075,0.0422027108122886,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:01.700399073,139,200000000,gnss_link,-0.0626003770170423,1.1803119738757397,0.032392929995914345,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:01.858355455,139,300000000,gnss_link,-0.06421407272821142,1.205046794553209,0.03488620670425484,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:02.23011420,139,400000000,gnss_link,-0.06441254511029607,1.2018412015952096,0.024370989676197184,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:02.177569200,139,500000000,gnss_link,-0.06668698087330176,1.2417669143515835,-0.018501383010264796,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:02.332180664,139,600000000,gnss_link,-0.0695100216675426,1.2853681041366876,0.02676725869639583,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:02.492600812,139,700000000,gnss_link,-0.06653030710259775,1.2296628175778375,0.01232534119288752,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:02.659466789,139,800000000,gnss_link,-0.06615270782004196,1.2171966858354648,-0.015070047786951696,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:02.818794953,139,900000000,gnss_link,-0.06918974022154284,1.2709867680947118,0.018873870244459072,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:02.987988994,140,0,gnss_link,-0.06844846351604818,1.256297105845025,-0.0005102519017077178,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:03.152512928,140,100000000,gnss_link,-0.06797415247372024,1.2466962156159052,-0.049374389703315424,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:03.319431245,140,200000000,gnss_link,-0.06810615797089101,1.2481063288607217,-0.014714848489334948,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:03.480806675,140,300000000,gnss_link,-0.06958236046020667,1.2736131884938577,-0.0030725431651558066,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:03.646234034,140,400000000,gnss_link,-0.06930702087952435,1.2719308274883432,0.035364183740488435,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:03.815414992,140,500000000,gnss_link,-0.06883831476826477,1.2565636818371442,0.006695104585680493,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:03.993433963,140,600000000,gnss_link,-0.06832179584119474,1.2469870609393439,-0.015557399007966072,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:04.171429673,140,700000000,gnss_link,0.06480995734756916,1.1814909053170926,-0.008191148128740926,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:04.353547426,140,800000000,gnss_link,-0.06160219217865575,1.12337486708023,-0.02297306506931401,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:04.542404642,140,900000000,gnss_link,-0.061925631475579626,1.131760503917605,0.03941352373255899,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:04.736874844,141,0,gnss_link,0.06192396804466973,1.1339274497387917,0.021042062493449806,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:04.948853101,141,100000000,gnss_link,0.05831340223554278,1.0665619842719587,0.025863616066635488,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:05.172520254,141,200000000,gnss_link,0.05463715298074712,0.9971919595014448,0.03612897453623123,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:05.398198504,141,300000000,gnss_link,0.04952460482084097,0.9074020465117786,0.01716176746491727,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:05.627901059,141,400000000,gnss_link,0.046876456943982715,0.8654731272142432,-0.0009426172388527273,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:05.865583924,141,500000000,gnss_link,0.04639821818355984,0.8565666598767444,-0.025636911238408742,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:06.117814318,141,600000000,gnss_link,0.04627409629374747,0.8545588622248383,-0.030456781738324785,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:06.352731899,141,700000000,gnss_link,0.04850837958853759,0.893449864015361,-0.014356277843606834,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:06.615051296,141,800000000,gnss_link,0.04764232970263508,0.874332726684808,-0.01159452632354676,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:06.872959125,141,900000000,gnss_link,0.04838965124833387,0.894122391624535,0.024856937531137907,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:07.125337100,142,0,gnss_link,0.04725529004947451,0.8662725660980132,0.01678349354673265,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:07.385539094,142,100000000,gnss_link,0.04610284886932351,0.8471987279243219,0.013635803405026172,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:07.675451923,142,200000000,gnss_link,-0.04900100645309651,0.893994307465105,0.0045610025828344185,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:07.942026043,142,300000000,gnss_link,0.04770423066445227,0.8704968384257186,-0.032306225862757505,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:08.216457511,142,400000000,gnss_link,0.04879307932923128,0.8907554062993298,-0.011330650693027381,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:08.496719552,142,500000000,gnss_link,-0.04756225714955849,0.8702246521795179,-0.006555227544836293,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:08.781031985,142,600000000,gnss_link,0.048410828685885504,0.8842167677319398,0.025391620979019012,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:09.64801491,142,700000000,gnss_link,-0.04832173204632106,0.8823288262973121,0.02197543634433886,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:09.358566776,142,800000000,gnss_link,-0.04651608517488709,0.8526186540825355,0.0004994316063551222,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:09.671579572,142,900000000,gnss_link,-0.04728763979244675,0.8705852933260864,0.011773776048586346,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:09.981102897,143,0,gnss_link,-0.046947079792448644,0.8642481393777536,0.002319384167384409,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:10.391544574,143,100000000,gnss_link,-0.04839132691547841,0.8898648212076046,-0.006746518832446865,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:10.738761792,143,200000000,gnss_link,-0.047783920103928755,0.8826992252531672,0.0063783314782836255,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:11.56461620,143,300000000,gnss_link,-0.04715673367040844,0.8679359035694327,0.017761043288045935,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:11.358522895,143,400000000,gnss_link,-0.04828390454171632,0.8931320140430206,-0.007195927226503926,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:11.656605157,143,500000000,gnss_link,-0.04462222003377467,0.8250359076526238,-0.007949336415577608,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:11.969928782,143,600000000,gnss_link,-0.048077528763606235,0.8933799548979436,-0.005274544019042245,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:12.270502505,143,700000000,gnss_link,-0.04686371463550768,0.8681062921031922,-0.007527424060610812,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026/02/13 16:08:12.579794972,143,800000000,gnss_link,-0.04736667587753565,0.888315266554029,-0.002192502249811345,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
